Interview_key	HH_ID	area	ind_weight	hh_weight	select	selectedAgeM	selectedAgeF	age	tt_hhmembers	hh_2	hh2_oth	hh_3	hh_3oth	hh_4	hh_4oth	hh_5	hh_6	hh_6oth	hh_7	hh_7oth	hh_8	hh_8oth	hh_9	hh_10__1	hh_10__2	hh_10__3	hh_10__4	hh_10__5	hh_10__6	hh_10__7	hh_10__8	hh_10__9	hh_10__10	hh_10__11	hh_10__12	hh_10__13	hh_10__14	hh_10__15	hh_10__16	hh_10__17	hh_10__18	hh_10__19	hh_10__20	hh_11	hh_12	hh_12oth	hh_13__1	hh_13__2	hh_13__3	hh_13__4	hh_13__5	hh_13__6	hh_13__96	hh_13__98	hh_13__99	hh_13oth	hh_resultcode
43-26-23-16	0209053009101	1	252.467309	163.7806634	1	24	 	24	    4.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-27-66-45	0801004006801	1	547.8601755	220.1485629	1	17	 	17	    4.00	1	 	1	 	2	 	3	2	 	2	 	2	 	2	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-30-59-50	0401078005701	2	335.421838	386.3233044	2	 	18	18	    4.00	1	 	1	 	1	 	2	2	 	3	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-32-59-99	1302070012601	2	170.5342062	205.098311	2	 	37	37	    7.00	1	 	1	 	2	 	2	2	 	6	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-32-69-77	0901001004501	1	82.58326476	149.3253454	2	 	28	28	    4.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-33-35-34	0208090003001	1	148.5314371	102.5866938	2	 	24	24	    2.00	1	 	1	 	1	 	1	4	 	1	 	1	 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	 	1	0	0	0	0	1	0	0	0	 	1
43-34-53-26	0503082013701	1	487.022652	121.6898225	1	22	 	22	    5.00	1	 	1	 	1	 	2	2	 	7	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-36-32-40	0601013003101	1	81.80074827	125.5042974	2	 	44	44	    4.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-36-34-64	1305060001001	2	458.5752889	58.05175034	1	19	 	19	    3.00	1	 	1	 	2	 	3	2	 	8	 	1	 	2	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-37-49-62	0901001015401	1	103.8675209	149.3253454	2	 	17	17	    7.00	1	 	5	 	1	 	1	4	 	5	 	3	 	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	every two months	0	0	0	0	0	1	0	0	0	 	1
43-40-73-30	0901003006601	1	40.99014906	6.783672108	1	31	 	31	    3.00	1	 	1	 	2	 	2	2	 	2	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-41-97-30	0501027004501	2	566.7508174	207.9681323	1	40	 	40	    3.00	1	 	6	 	1	 	2	2	 	2	 	3	 	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	2
43-43-56-41	0804053002001	2	136.7693066	166.9842329	2	 	48	48	    3.00	1	 	1	 	2	 	3	2	 	7	 	2	 	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	Path every two month's	0	0	0	0	0	1	0	0	0	 	1
43-44-59-97	1407046000301	1	210.0530937	208.1302377	2	 	31	31	    3.00	1	 	1	 	2	 	2	2	 	8	 	1	 	2	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-45-21-77	0603012001601	1	76.32804599	117.1077036	2	 	33	33	    3.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-46-32-59	0210064014801	1	212.0893277	170.3757108	2	 	27	27	    2.00	1	 	1	 	1	 	2	2	 	8	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-48-79-67	1303061006101	2	132.5839962	159.4563009	2	 	42	42	    4.00	1	 	1	 	1	 	2	4	 	96	rain water	3	 	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	Every two months	0	0	0	0	0	1	0	0	0	 	1
43-50-79-44	1407069002901	1	264.4627208	55.78170681	2	 	22	22	    4.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-52-10-03	0801036006201	1	101.7272467	29.94589065	2	 	39	39	    6.00	1	 	1	 	2	 	2	2	 	3	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-52-44-37	1002001008201	2	95.06727168	111.9481265	2	 	25	25	    6.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-54-60-57	1409101006201	1	371.1893942	367.7914734	2	 	47	47	    3.00	4	 	1	 	2	 	3	1	 	1	 	1	 	2	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-58-63-96	0803047005601	1	357.2136709	143.5404138	1	21	 	21	    3.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-59-66-65	1305033000401	1	423.6467369	488.0881332	2	 	18	18	    4.00	1	 	6	 	1	 	2	4	 	5	 	2	 	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	6	Every two months	0	0	0	0	0	1	0	0	0	 	1
43-63-04-02	1305060009401	2	440.6519515	58.05175034	1	41	 	41	    5.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-64-76-01	0302047008901	2	356.0410834	505.0964177	2	 	19	19	    3.00	1	 	1	 	1	 	2	2	 	5	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-67-04-38	1409132012801	1	173.1007524	171.5161634	2	 	39	39	    3.00	1	 	1	 	2	 	3	2	 	8	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-67-38-09	1402069010301	1	208.3657388	38.2330239	2	 	25	25	    4.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-67-60-14	0211031020201	1	693.6625634	650.0812402	2	 	38	38	    5.00	1	 	1	 	1	 	3	2	 	8	 	2	 	2	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-69-49-35	1303026013101	2	322.4759255	46.89700622	1	37	 	37	    1.00	1	 	1	 	1	 	1	3	 	5	 	3	 	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-71-94-06	0101062002901	1	374.769275	296.2645579	2	 	46	46	    4.00	4	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-75-30-71	0803022003901	1	82.94083561	94.17466302	2	 	41	41	    7.00	1	 	1	 	2	 	4	1	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	6	2 months	0	0	0	0	0	0	1	0	0	cheque	1
43-76-55-69	1002092010401	1	305.1087384	286.8881784	2	 	20	20	    2.00	1	 	5	 	1	 	2	2	 	1	 	2	 	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-79-64-17	0601012010301	1	849.9086021	70.19731889	1	27	 	27	    3.00	1	 	4	 	1	 	1	2	 	1	 	2	 	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-79-65-57	0205067009901	1	383.2758428	72.1959221	2	 	20	20	    4.00	1	 	5	 	1	 	2	2	 	2	 	1	 	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-82-20-62	0502027001301	1	150.9340646	43.00556554	2	 	44	44	    5.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
43-85-77-88	1102073016901	1	131.5465236	54.95751827	2	 	31	31	    6.00	1	 	1	 	1	 	5	2	 	6	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-87-11-70	0207066001001	1	264.7296253	220.8338749	1	45	 	45	    1.00	1	 	1	 	2	 	2	2	 	8	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-88-79-25	0603055005901	2	102.728531	128.1715224	2	 	49	49	    3.00	1	 	1	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-90-10-83	0503099009201	2	692.6438268	254.1643322	1	44	 	44	    4.00	1	 	4	 	1	 	2	2	 	2	 	3	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-94-10-88	1002010002601	2	179.5273249	26.79100462	1	47	 	47	    1.00	1	 	5	 	1	 	1	2	 	5	 	3	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-94-14-35	0210085007701	1	162.2575961	135.3530934	1	26	 	26	    3.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
43-97-81-24	0102052001801	1	90.61378065	100.239888	2	 	23	23	    3.00	4	 	4	 	1	 	1	2	 	2	 	1	 	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2 monthly	1	0	0	0	0	1	0	0	0	 	1
43-98-09-18	0501012001301	1	131.7894686	113.5883038	2	 	23	23	    5.00	1	 	4	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-00-07-55	0802018013001	2	358.0468258	39.07431049	1	24	 	24	    2.00	1	 	1	 	2	 	2	2	 	2	 	1	 	2	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-04-97-10	1101086026401	2	192.3314251	275.7452384	2	 	42	42	    3.00	1	 	6	 	1	 	2	2	 	96	Plastic tank	3	 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	Every 2 months	0	0	0	0	0	1	0	0	0	 	1
44-10-31-98	1002104010401	1	219.3937715	45.58130173	2	 	35	35	    2.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-10-61-95	0501001018501	2	691.4402198	69.33598558	1	16	 	16	    3.00	1	 	5	 	1	 	1	2	 	8	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-12-91-11	0204076006501	1	549.654367	379.6315809	2	 	23	23	    3.00	1	 	1	 	2	 	1	2	 	1	 	2	 	2	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-12-92-17	1102073015701	1	131.5465236	54.95751827	2	 	39	39	    1.00	1	 	1	 	2	 	2	2	 	6	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-15-55-50	0802018003401	2	325.0908783	39.07431049	1	31	 	31	    3.00	1	 	1	 	1	 	2	2	 	8	 	1	 	2	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-15-88-03	1001085000501	2	246.0958433	163.9440531	2	 	23	23	    4.00	1	 	1	 	1	 	2	1	 	96	Rain	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-15-91-42	1402082005501	2	614.7851248	445.0954813	1	18	 	18	    6.00	1	 	4	 	1	 	2	2	 	5	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
44-15-93-59	1301058001501	2	322.7715399	44.57470376	1	16	 	16	    4.00	1	 	1	 	2	 	4	2	 	7	 	2	 	2	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-16-30-27	1407054004101	1	423.2985848	85.88382183	1	32	 	32	    1.00	4	 	1	 	2	 	1	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-22-99-07	0702013007501	2	906.8745962	55.96123954	1	15	 	15	    4.00	1	 	1	 	1	 	5	2	 	3	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
44-26-54-40	1411061008601	1	188.1430181	186.42073	2	 	46	46	    1.00	1	 	1	 	1	 	1	2	 	1	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-26-69-04	0208077002001	1	255.1036036	48.79284801	2	 	27	27	    6.00	1	 	5	 	1	 	3	2	 	2	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	6	every two months	0	0	0	0	1	1	0	0	0	 	1
44-37-76-18	0601031003601	2	161.4305487	201.4123924	2	 	40	40	    4.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-39-78-80	0902018006601	1	123.9438913	178.1881788	2	 	18	18	    2.00	1	 	5	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-39-91-35	0501028015901	2	176.2348987	233.9925598	2	 	41	41	    5.00	1	 	6	 	1	 	3	2	 	3	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-42-33-39	0203043004701	1	244.5839424	158.6665636	1	19	 	19	    4.00	1	 	1	 	1	 	2	2	 	4	 	1	 	2	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-43-86-74	1003038009501	1	258.9232768	36.83059799	1	37	 	37	    8.00	1	 	1	 	2	 	8	2	 	1	 	2	 	2	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-44-09-36	1402027002201	1	448.987932	70.36417543	1	18	 	18	    4.00	1	 	1	 	2	 	3	2	 	2	 	2	 	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-46-34-05	1302053008601	2	152.7172599	117.327135	2	 	16	16	    5.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-48-34-92	0204063000201	1	224.8494507	155.2975061	2	 	22	22	    5.00	1	 	1	 	1	 	3	1	 	2	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	2	 	0	0	0	0	0	1	0	0	0	 	1
44-49-15-12	0210059003101	1	217.7752997	47.39092467	1	49	 	49	    1.00	1	 	1	 	2	 	1	6	 	1	 	1	 	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-52-35-40	1002010009301	2	179.5273249	26.79100462	1	48	 	48	    1.00	1	 	1	 	96	shingle	4	2	 	4	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-52-84-00	0804080005801	2	130.3878888	159.1930392	2	 	47	47	    3.00	1	 	1	 	2	 	3	2	 	96	rain watet	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-52-86-17	1002134004801	1	33.52977258	55.72922771	2	 	33	33	   10.00	1	 	4	 	1	 	4	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	6	bi-monthly	0	0	0	0	0	1	0	0	0	 	1
44-63-04-58	0103002007801	1	428.1083436	223.4681237	1	22	 	22	    2.00	5	 	1	 	1	 	2	2	 	2	 	1	 	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-64-50-50	1407069013701	1	395.4871295	55.78170681	1	21	 	21	    3.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-66-54-24	1408047018301	1	501.0987322	384.3420898	2	 	21	21	    2.00	4	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-66-91-88	1401012005601	2	435.008305	294.4732444	1	39	 	39	    4.00	1	 	1	 	1	 	2	2	 	1	 	1	 	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-69-84-87	0201103003901	1	303.3599286	43.29506232	1	19	 	19	    3.00	1	 	1	 	1	 	3	2	 	2	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-70-03-67	0901031003101	2	438.8687858	55.96320337	1	35	 	35	    4.00	2	 	1	 	2	 	1	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-70-92-35	1001015007701	2	215.1334089	143.317508	2	 	17	17	    2.00	1	 	5	 	1	 	2	2	 	96	Tank	2	 	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-73-60-80	0204076004701	1	472.5779655	379.6315809	2	 	33	33	    6.00	1	 	1	 	2	 	5	2	 	3	 	2	 	2	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-75-44-23	0802036012001	2	111.2534518	135.8314432	2	 	42	42	    3.00	1	 	1	 	1	 	3	2	 	6	 	2	 	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-78-21-78	0501011002201	1	110.270584	125.6773635	2	 	28	28	    4.00	1	 	6	 	1	 	1	2	 	4	 	2	 	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-78-81-31	0803002012201	1	193.8043589	129.6153939	2	 	21	21	    4.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-85-48-03	0208048002801	1	244.6926239	169.0026555	2	 	21	21	    2.00	1	 	1	 	1	 	1	2	 	8	 	2	 	2	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-88-53-36	1409048001101	1	667.3845311	418.362801	1	19	 	19	    3.00	4	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-88-85-99	1406013002501	1	230.2727629	176.618916	2	 	15	15	    2.00	1	 	1	 	1	 	5	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-90-91-83	1407046005001	1	271.3566925	208.1302377	2	 	18	18	    6.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-91-30-70	1403017006201	2	363.1260612	70.10612867	1	15	 	15	    2.00	1	 	1	 	1	 	2	2	 	3	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-93-89-58	0402044008501	2	310.1019672	65.92582104	2	 	49	49	    2.00	1	 	1	 	96	Tile Metal	2	2	 	8	 	2	 	2	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-94-32-37	0804054000301	2	317.0040405	50.37565383	1	25	 	25	    4.00	1	 	5	 	1	 	3	2	 	7	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
44-97-66-55	0401109002601	2	70.64453099	100.124028	2	 	29	29	    9.00	1	 	1	 	1	 	5	2	 	4	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	every 2 month	0	0	0	0	0	1	0	0	0	 	1
44-98-55-96	0212058031001	2	809.0407852	698.6179355	2	 	45	45	    1.00	2	 	1	 	2	 	1	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-01-03-85	1001068009101	2	386.2220675	138.0581499	1	22	 	22	    5.00	1	 	5	 	1	 	4	2	 	96	tank	3	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-03-47-40	0601030031101	2	558.6049969	156.654083	1	46	 	46	    2.00	1	 	1	 	1	 	2	2	 	8	 	2	 	2	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-05-57-62	1407069000301	1	264.4627208	55.78170681	2	 	19	19	    4.00	1	 	5	 	1	 	1	2	 	2	 	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-07-16-07	0803020016901	1	408.5604125	122.0782669	2	 	38	38	    4.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-08-65-50	1407062009901	1	231.5785565	229.4586533	2	 	37	37	    7.00	1	 	1	 	2	 	5	2	 	8	 	1	 	2	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-09-23-22	1306018003901	2	171.3824281	131.6669072	2	 	17	17	    2.00	1	 	1	 	1	 	2	2	 	2	 	2	 	2	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-09-65-94	0702013000401	2	528.9306667	55.96123954	1	44	 	44	    3.00	1	 	1	 	2	 	2	2	 	3	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-09-95-46	0401003008001	2	101.1028321	28.65847547	2	 	39	39	    3.00	4	 	1	 	2	 	2	2	 	3	 	2	 	2	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-13-32-19	1402050016501	1	502.6176316	385.5070837	2	 	21	21	    3.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
45-18-29-73	1303029004201	2	109.2451895	83.92911915	2	 	15	15	    5.00	1	 	1	 	1	 	3	2	 	96	Rain	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
